Lake_id,Lat,Lon,HDI,Index
465205,25.62025,74.43575,0.642117343,6505
465263,18.13960087,78.6260699,0.626594752,6506
465273,13.57708915,79.90088152,0.684991855,6507
465283,26.6734479,84.82174207,0.602610909,6508
465408,26.70900622,74.95133512,0.566359273,6509
465442,22.97391475,70.02282067,0.62727852,6510
465455,12.74289836,79.13989836,0.664652866,6511
465513,26.32932466,91.13131562,0.570839521,6512
465564,25.50651235,74.98213973,0.636459979,6513
465719,10.20320142,78.93535142,0.647043536,6514
465802,23.32774096,79.31392615,0.563720826,6515
465824,23.57556294,86.58591593,0.584671909,6516
465908,21.60655804,82.61360804,0.575831523,6517
466147,21.68218214,71.51224866,0.622129922,6518
466157,16.81758732,74.30644439,0.68572646,6519
466390,12.82420974,79.97410627,0.736654177,6520
466427,22.55226044,79.16823912,0.475893204,6521
466469,17.31386858,79.92998922,0.594518178,6522
466487,10.17582869,78.74516942,0.673879093,6523
466573,22.34691281,71.32500445,0.565123746,6524
466668,13.46182407,78.77431285,0.630436502,6525
466714,18.0955729,78.93681376,0.581386853,6526
466822,12.60704432,79.48569442,0.592290307,6527
466886,12.63721365,79.41738579,0.592290307,6528
466932,25.47801543,77.94566152,0.571925906,6529
466948,24.6065475,82.39376073,0.448332042,6530
467083,9.980171875,79.16236742,0.661070819,6531
467114,18.56947765,78.36594343,0.628060001,6532
467161,19.51578607,73.05788997,0.675096222,6533
467219,18.60963412,83.46396807,0.548593615,6534
467228,17.2852546,81.10455101,0.662777771,6535
467256,26.6005181,75.03165086,0.587973191,6536
467494,13.45049157,76.90344991,0.618090882,6537
467497,23.13329388,78.55994193,0.573948495,6538
467629,14.83126979,79.9030398,0.649465062,6539
467630,18.13045467,77.47904899,0.583050946,6540
467667,17.81209702,76.33524839,0.634439186,6541
467670,12.59720066,80.00696945,0.639767081,6542
467680,13.08994958,76.19701102,0.72581989,6543
467848,16.11762315,77.40913704,0.621723193,6544
468080,26.61437241,77.24801662,0.650204963,6545
468083,18.63242756,79.70719127,0.534473197,6546
468153,20.744875,79.1965,0.586917294,6547
468279,12.4593331,77.2220299,0.655355532,6548
468327,14.76314039,79.71600979,0.590649766,6549
468328,12.49216314,79.81312641,0.673110907,6550
468451,24.81046579,92.62544693,0.569847104,6551
468457,22.44003348,88.74624554,0.59879407,6552
468478,16.02544086,76.48029198,0.657099471,6553
468497,25.26003846,87.52369493,0.615616613,6554
468548,12.11002972,79.90114434,0.694054059,6555
468606,26.94995647,75.302325,0.607783096,6556
468725,13.21048167,80.17634727,0.675563993,6557
468778,26.59922448,77.55262111,0.634486545,6558
468837,23.78294491,73.99555774,0.645090417,6559
468934,13.32941776,78.34240414,0.625306443,6560
469091,25.64823408,86.18442038,0.576316016,6561
469151,25.45288811,77.4840826,0.528455171,6562
469196,13.01124694,77.02517491,0.694487067,6563
469197,19.07070315,77.72331376,0.613379498,6564
469204,24.80799319,92.65302263,0.569847104,6565
469285,15.24916651,74.36638153,0.567193159,6566
469296,19.7207607,75.40657673,0.662555075,6567
469388,21.9846039,76.034182,0.586744616,6568
469447,17.88994268,78.47252647,0.647113008,6569
469486,13.19469468,77.20736417,0.657474116,6570
469676,12.8285033,80.02803066,0.727581071,6571
469800,12.90392972,79.73208302,0.658150588,6572
469801,16.65353316,81.26896916,0.671945425,6573
469817,34.14708722,74.68902412,0.715116873,6574
469845,19.63755018,76.5964156,0.595631291,6575
469979,22.18624439,79.24940058,0.557179209,6576
469981,19.07974222,78.18507921,0.580170758,6577
469992,26.32440022,75.59773283,0.581648942,6578
470185,25.96267779,86.25646008,0.5702642,6579
470281,16.86445617,75.73643437,0.728337282,6580
470297,23.52683585,69.72397731,,6581
470368,26.63177214,93.35395399,0.513149423,6582
470374,21.79775923,72.06553176,0.661705191,6583
470390,14.16021664,79.52502538,0.61910762,6584
470456,9.405816683,76.51184058,0.777018011,6585
470596,18.38361763,77.88666506,0.662375363,6586
470699,24.59757376,81.85738295,0.537264119,6587
470763,12.52292945,79.50569508,0.633919017,6588
470783,25.06798944,78.62537016,0.59092661,6589
470807,16.76150883,76.95152881,0.639392824,6590
470835,25.0805581,74.37099252,0.670926588,6591
470837,13.52275283,75.99010425,0.727968835,6592
470838,24.85952359,79.02724317,0.566937295,6593
470899,18.82722013,78.372767,0.638910849,6594
471055,17.57495602,77.36131389,0.605307825,6595
471071,25.58158509,73.92610658,0.710979544,6596
471122,23.80063078,88.56715925,0.613996282,6597
471230,22.35359218,77.71607509,0.494851094,6598
471279,16.61025908,81.24799325,0.671945425,6599
471347,23.14074486,79.13054942,0.535637871,6600
471360,10.11901888,79.18824355,0.64027205,6601
471391,25.45462676,75.4761496,0.657036482,6602
471405,14.70067904,79.79204417,0.585884736,6603
471554,23.44697589,87.194175,0.665384739,6604
471614,21.42275,75.136125,0.529409867,6605
471668,20.0325473,75.12622098,0.676347683,6606
471677,12.56547842,79.99789065,0.655873556,6607
471836,15.33484451,74.13970614,0.697832897,6608
471875,13.64391895,76.96608247,0.620834678,6609
472004,24.74923872,77.81729757,0.576876041,6610
472147,25.44950352,87.43899164,0.553914931,6611
472148,15.87320833,77.44180899,0.627619535,6612
472289,16.32121332,77.08546986,0.621904832,6613
472307,18.09307917,82.09265556,0.608731485,6614
472370,23.21574328,76.71357661,0.589287373,6615
472430,17.4668987,80.18930204,0.645248582,6616
472502,15.25671523,78.54404793,0.58858666,6617
472532,12.59012738,77.65762928,0.594801857,6618
472545,14.01018691,79.31167131,0.610841696,6619
472551,26.81925,93.7158125,0.569271996,6620
472586,16.08650094,79.60829354,0.620658623,6621
472619,22.29437229,73.91276083,0.59069429,6622
472640,22.04236596,77.80776741,0.548353156,6623
472684,11.08786544,79.84114986,0.683015802,6624
472807,21.831,86.787125,0.588281737,6625
472826,21.02691598,81.78422974,0.592470751,6626
472973,18.04202853,79.58250951,0.69785253,6627
472994,23.65529539,76.55190139,0.585521505,6628
472996,14.25236271,76.85169164,0.626293868,6629
473041,21.64675,76.0405,0.540719439,6630
473064,17.74265567,79.51221515,0.621107812,6631
473070,9.509277404,77.81521202,0.672638007,6632
473229,17.80181738,75.58416217,0.667506006,6633
473245,16.38858942,74.2087411,0.607547161,6634
473247,25.10807412,75.92397633,0.721242806,6635
473257,13.94267519,77.80763636,0.599902858,6636
473289,10.31559285,78.80000072,0.68486543,6637
473318,13.52055574,76.4949547,0.618306218,6638
473337,17.84685827,77.13765846,0.632641235,6639
473358,20.0648094,73.52481124,0.556674547,6640
473378,23.28417841,83.78738128,0.547075952,6641
473423,13.10362405,76.33702614,0.616879357,6642
473427,14.89053396,78.98431038,0.620150189,6643
473492,20.40178342,74.31098718,0.670086441,6644
473494,13.14089924,77.71422861,0.693353058,6645
473592,24.07422545,71.32557723,0.438203863,6646
473667,16.58841994,81.15877341,0.667747171,6647
473785,22.92354797,79.45679167,0.609323247,6648
473835,15.90367857,77.1912453,0.615409013,6649
473860,14.7007474,76.52698275,0.567266421,6650
474132,13.96365868,79.82954815,0.640592665,6651
474274,25.61311705,73.8247235,0.632611924,6652
474277,24.50290976,92.59244541,0.599137897,6653
474286,12.6298917,79.89627672,0.65005747,6654
474343,17.9239183,79.17868925,0.59348977,6655
474353,9.830375,76.778875,0.809801014,6656
474415,14.11480764,79.56066817,0.61910762,6657
474434,15.3897934,79.71265849,0.597532858,6658
474573,26.74651773,84.69669199,0.57315311,6659
474623,12.84631584,79.79131155,0.726536071,6660
474699,23.93796729,73.65222401,0.625759719,6661
474842,11.97087644,79.28154693,0.680757653,6662
474951,9.68825,76.47825,0.707328371,6663
475125,10.47250506,79.83393088,0.674743427,6664
475204,24.10388441,81.99072446,0.589533718,6665
475215,23.38852365,76.58174212,0.607805601,6666
475235,21.59701734,70.1685479,0.595910849,6667
475367,8.632131298,77.71903779,0.70049152,6668
475539,13.87062357,79.93213024,0.615166088,6669
475620,12.97584536,78.18108676,0.693292777,6670
475712,12.01919122,77.03803143,0.689667823,6671
475739,35.7044882,79.5228226,,6672
475759,33.94515645,76.23025858,,6673
475768,21.50986586,72.1605505,0.619630152,6674
475889,25.43586612,88.46252909,0.583708433,6675
475893,13.1293836,77.93741468,0.687011714,6676
475917,16.87888252,73.58583788,0.627287937,6677
476012,25.25273932,79.75443639,0.546896375,6678
476019,26.94388728,94.53684254,0.614424979,6679
476044,15.40694555,79.85044081,0.623732131,6680
476066,13.69310544,79.88768655,0.629293193,6681
476281,24.87801429,76.88123438,0.627302088,6682
476352,24.440875,87.58975,0.511140955,6683
476523,15.63816288,77.97295218,0.60577665,6684
476529,24.029125,73.9795625,0.626379039,6685
476595,26.27425795,92.7171621,0.600192726,6686
476750,21.01715119,79.97167831,0.692600487,6687
476806,22.12289188,79.09494982,0.579346974,6688
476889,17.99131929,77.49106133,0.660655386,6689
476915,16.58418915,81.23176132,0.685255837,6690
476999,9.977699128,79.04933818,0.585002811,6691
477199,10.755125,75.99125,0.7524721,6692
477313,17.48399812,80.05372885,0.61696762,6693
477386,19.16952351,72.82427863,0.807981486,6694
477450,16.82474953,74.86104528,0.619462158,6695
477495,16.09342424,77.54917045,0.632416105,6696
477634,14.96969024,79.881435,0.580687932,6697
477642,8.408358918,77.82284673,0.652318225,6698
477671,18.65274836,73.51965444,0.617140366,6699
477818,16.99361792,75.76727075,0.585408659,6700
477857,19.96806609,76.48851739,0.588916927,6701
477871,23.96405325,76.5443944,0.577871243,6702
477911,25.57020833,78.15772839,0.545906571,6703
477953,9.408735409,76.48030156,0.691960573,6704
478040,20.03881378,76.59666906,0.622828287,6705
478254,26.31212988,76.39113209,0.637567549,6706
478344,9.732875,78.58044553,0.579368219,6707
478379,24.35723581,88.31813086,0.60685712,6708
478471,14.5515,80.1823125,0.650334518,6709
478502,19.916204,85.62168123,0.615655294,6710
478547,21.37036717,81.40548135,0.601455612,6711
478621,15.04248235,79.94287405,0.592019407,6712
478662,25.11983333,77.90612186,0.528456754,6713
478687,9.317037768,77.3876674,0.584240511,6714
478756,11.82136871,79.33459454,0.653379202,6715
478865,20.34496452,78.46650812,0.583978522,6716
478934,14.79155951,79.69641515,0.593173862,6717
479065,22.8723563,74.28772901,0.652317498,6718
479113,24.11319326,75.7972118,0.55881581,6719
479142,14.90771726,79.35379183,0.603467623,6720
479200,13.60555192,77.81535337,0.619145942,6721
479222,13.1405802,77.65890149,0.719051325,6722
479243,19.89362081,85.71852491,0.639238258,6723
479374,17.68183066,76.33179151,0.621627225,6724
479386,13.23366209,76.80156671,0.66356708,6725
479410,19.95475675,75.77728049,0.646004691,6726
479433,12.76839527,79.44855502,0.623786608,6727
479435,11.72070785,79.74400872,0.738885245,6728
479477,16.64623316,81.24944711,0.671945425,6729
479643,14.7354842,77.45819205,0.619880803,6730
479656,23.55290045,68.92432,0.563580624,6731
479898,10.27293056,77.8600943,0.652093402,6732
479904,25.0329991,81.0988696,0.554725201,6733
480031,15.327375,80.098375,0.657651478,6734
480090,14.52364036,78.37042155,0.559892747,6735
480116,16.93007424,79.53714587,0.649879603,6736
480185,9.853085449,78.0843584,0.698835921,6737
480530,22.31063511,81.71171599,0.592017063,6738
480559,13.88701084,75.47531479,0.574659358,6739
480577,17.49052652,78.26447917,0.682070488,6740
480631,18.86483882,79.79097697,0.642345907,6741
480747,12.54818508,77.69219816,0.594801857,6742
481025,19.64522753,76.76498361,0.582358822,6743
481475,23.87770378,84.7808536,0.544060227,6744
481482,23.63860401,78.80505566,0.580635016,6745
481941,8.483252461,78.08919439,0.676881412,6746
482006,26.07252375,91.17707079,0.563472272,6747
482082,8.60677313,77.66679872,0.67617712,6748
482097,24.532,92.4165,0.634069981,6749
482208,18.51425,74.2095625,0.690625666,6750
482386,18.25543797,74.34475568,0.644627479,6751
482391,13.51589147,77.85191473,0.617161552,6752
482512,16.89786355,81.58777529,0.685572991,6753
482530,17.97180527,79.95132519,0.614749036,6754
482561,21.64638984,77.97731099,0.596191664,6755
482585,11.56587646,77.37193555,0.681254546,6756
482598,21.10337453,79.92124372,0.569097867,6757
482635,13.64023837,76.58725727,0.583225372,6758
482716,14.58749469,77.49475386,0.578252652,6759
482767,13.23920558,76.82223325,0.659614077,6760
482813,25.63725833,74.70004707,0.657115113,6761
482924,23.083625,74.910375,0.565217587,6762
482926,14.26504763,76.22882133,0.623944558,6763
482955,13.82959884,77.82574516,0.619374466,6764
482958,20.95114179,78.4881264,0.620569134,6765
482966,22.58811208,75.87066928,0.637380079,6766
483028,12.40259771,79.82397003,0.671546832,6767
483044,12.41311477,79.55518738,0.627234541,6768
483059,13.89175339,79.92949806,0.615166088,6769
483074,24.35584449,78.6169046,0.518484398,6770
483201,18.25626257,78.49254483,0.61603413,6771
483223,25.54093502,75.25952843,0.646457312,6772
483328,10.31750663,79.85424042,0.69380378,6773
483338,16.14416003,77.38074832,0.67871062,6774
483407,21.66643309,71.63007574,0.592584929,6775
483418,26.66727661,84.94560756,0.628813893,6776
483461,14.11182703,79.35456008,0.59526669,6777
483494,25.83848896,86.21603086,0.555658986,6778
483606,24.52086999,75.85438593,0.574074486,6779
483776,24.810125,71.268125,0.512021242,6780
483805,8.64975,77.9464375,0.674468377,6781
483819,13.86340461,77.726475,0.568670945,6782
483827,13.39600389,76.24858658,0.749071819,6783
483834,25.0522407,72.59668943,0.604559447,6784
483977,25.54052419,75.02741885,0.652838198,6785
484044,21.05744743,80.06162173,0.623061683,6786
484109,12.55234912,79.58619434,0.633919017,6787
484247,25.38769475,86.00452446,0.580247835,6788
484447,23.32138467,81.69226266,0.541856871,6789
484495,15.9087724,76.12825987,0.69406139,6790
484532,17.0649569,75.17330556,0.636361865,6791
484702,15.59899421,79.61608398,0.637251906,6792
484727,21.56509935,79.77577519,0.607421705,6793
484738,17.15183525,78.25921456,0.638992093,6794
484799,14.80958624,78.35997432,0.643540368,6795
484804,10.14048102,79.12472756,0.64027205,6796
484805,25.09450409,74.71192409,0.677140431,6797
484863,18.59214781,78.99081987,0.624554767,6798
484956,12.00338725,75.33953529,0.786695081,6799
485018,35.46653279,79.61122172,,6800
485027,17.27216475,80.0369387,0.615298593,6801
485048,13.09429297,76.23512354,0.596441174,6802
485168,21.43009416,79.54741425,0.56310661,6803
485292,20.32624694,76.20175118,0.65938055,6804
485327,18.10640553,82.09408063,0.570956754,6805
485480,34.3148463,74.67245944,0.6918266,6806
485512,21.83061847,81.78560448,0.615879682,6807
485529,14.30589397,79.83237451,0.582905006,6808
485531,18.52660214,79.45214071,0.621885155,6809
485532,18.85714591,82.56440684,0.670601078,6810
485563,34.18611292,78.50768,,6811
485588,22.91375278,71.96424537,0.564823125,6812
485614,26.629,71.862625,0.512021242,6813
485648,9.449434406,76.38249381,0.813219839,6814
485665,8.73294246,78.14486954,0.742352877,6815
485667,10.76651898,75.97498989,0.7524721,6816
485720,19.25307898,82.06998648,0.574269771,6817
485771,21.07825,76.045,0.727916229,6818
485772,27.69008445,96.86047215,0.639120472,6819
485899,13.09900612,78.34251052,0.662355447,6820
485902,23.015875,74.276125,0.537976065,6821
485909,24.95279425,86.74220575,0.532922375,6822
486065,13.20594545,78.40858048,0.643341218,6823
486113,22.30330517,75.22130237,0.572950854,6824
486228,9.909648762,79.06840223,0.585002811,6825
486288,21.25756637,74.29123945,0.625017734,6826
486324,14.71729523,79.95593093,0.672201974,6827
486373,16.75683117,79.35199109,0.643987719,6828
486390,9.340055556,76.45611012,0.688985484,6829
486518,19.86676515,74.78339583,0.636251726,6830
486608,18.28724928,77.28251362,0.601422308,6831
486643,22.73052835,77.49543123,0.618754905,6832
486674,17.2604226,75.24988221,0.627713857,6833
486748,17.287625,78.458375,0.674295342,6834
486752,20.25239249,76.928806,0.648988475,6835
486762,10.29404579,78.46311955,0.628468438,6836
486790,33.84770847,75.9408406,0.548071594,6837
486865,10.3725,76.237125,0.751250138,6838
486895,18.40156573,76.08445531,0.598650965,6839
487008,18.11129981,78.58798946,0.601869171,6840
487015,9.846654762,79.04156597,0.628280128,6841
487016,23.61371419,77.02317722,0.611480789,6842
487103,21.26180169,80.77093797,0.610392283,6843
487149,9.96075,79.138,0.661070819,6844
487274,8.641184761,77.71370717,0.70049152,6845
487321,22.96053857,76.8213355,0.566201586,6846
487329,26.0332289,84.78211683,0.577177363,6847
487412,14.42265674,79.91945654,0.708723889,6848
487484,20.82749575,85.45815896,0.579849862,6849
487492,23.765125,73.9168125,0.645772469,6850
487561,9.613871521,76.44587699,0.707328371,6851
487602,19.9783973,76.72642528,0.663490536,6852
487921,13.28923256,76.98544818,0.646715134,6853
488057,22.13702669,82.30992322,0.621168673,6854
488127,19.84915922,78.64481179,0.595583887,6855
488149,11.85300939,78.9055336,0.65926724,6856
488158,18.23425,75.84625,0.605290895,6857
488174,18.58035489,74.83605795,0.655749017,6858
488395,9.562464641,76.49616285,0.738303387,6859
488483,11.50805025,79.53039678,0.698601513,6860
488488,8.920272705,77.53711203,0.661692265,6861
488783,29.01085461,95.88632358,0.64630014,6862
488809,25.54251531,74.48384164,0.684966049,6863
488946,12.34299901,79.82897579,0.632992377,6864
489124,13.46731348,74.69407874,0.619835012,6865
489259,19.01008764,75.98932423,0.620688311,6866
489261,23.80331656,79.82609717,0.52891851,6867
489276,18.00525072,77.53098338,0.610897148,6868
489284,12.55626038,79.60574852,0.667486707,6869
489411,13.1536822,76.31222954,0.617817342,6870
489502,11.03225,77.816125,0.671713731,6871
489573,22.0925968,87.51298731,0.560291475,6872
489579,18.80899496,78.61522625,0.660868056,6873
489606,26.21093693,92.4276464,0.629865304,6874
489670,26.6561191,76.79945622,0.685751709,6875
489720,11.75254861,79.3204122,0.651127732,6876
489766,24.43906123,76.16440319,0.672286495,6877
489833,10.0034259,78.93852021,0.611279671,6878
489834,10.00457759,79.12823927,0.609497721,6879
489881,21.91940231,69.6095718,0.569961193,6880
489934,20.20269024,79.77907405,0.569952394,6881
489964,20.51435884,73.7472904,0.671769643,6882
490111,22.79144429,75.14862032,0.61789751,6883
490206,25.71102152,75.64927701,0.639146345,6884
490287,14.98064706,76.3143348,0.702024955,6885
490289,18.0623779,79.67629778,0.654351864,6886
490430,24.61967722,93.81238101,0.665644433,6887
490447,12.70725916,80.13509579,0.672722187,6888
490463,21.54358152,78.70127292,0.624615596,6889
490507,14.19461171,76.98047589,0.626435173,6890
490646,20.14267128,77.64277242,0.610421667,6891
490713,13.83650123,79.64519502,0.597288941,6892
490784,25.40655699,74.72587638,0.617460521,6893
490827,18.60428396,74.99162837,0.66673255,6894
490873,20.21930248,85.10283445,0.604381298,6895
491085,12.55919692,80.04423016,0.637508866,6896
491157,22.84870427,76.74570145,0.580718664,6897
491249,25.31467012,88.47206883,0.615472232,6898
491466,19.82928592,85.74818008,0.639238258,6899
491478,13.78458547,78.46784387,0.576126049,6900
491713,14.82021309,79.90281939,0.653917416,6901
491830,17.63370267,79.66520267,0.603663911,6902
491861,14.88837648,79.76070915,0.588749369,6903
491961,16.95551876,77.80780141,0.583589288,6904
491970,18.73071863,78.47761342,0.62781811,6905
491992,10.26180736,77.69064955,0.628474374,6906
492194,17.43028064,79.77329961,0.600832935,6907
492202,20.40517615,78.43828896,0.619677782,6908
492279,14.67619058,79.97792036,0.638853563,6909
492325,14.25047283,79.87134832,0.603769712,6910
492331,16.75388086,81.33052002,0.63326105,6911
492342,20.76013931,79.33673139,0.618352453,6912
492610,20.24806801,75.03021216,0.584022374,6913
492630,9.399578219,76.45875528,0.690499966,6914
492635,13.94337995,77.56235173,0.591318398,6915
492648,22.26934097,75.40121668,0.620200258,6916
492649,9.411557093,76.42656162,0.691960573,6917
492724,23.84557453,74.19277079,0.632781523,6918
492819,13.06927808,76.84819707,0.590248885,6919
492892,17.72569407,79.22872374,0.612161617,6920
492998,20.69037691,79.69055664,0.577867923,6921
493027,22.12204451,76.42592188,0.578097473,6922
493041,13.69605853,76.1042247,0.610091211,6923
493056,23.44872303,78.1524416,0.56507795,6924
493104,18.84239869,84.44137403,0.558914432,6925
493287,16.397375,81.4935,0.64732935,6926
493335,13.8498879,79.75197768,0.574496224,6927
493396,19.60348242,78.11354263,0.643493932,6928
493603,23.10615278,75.1616476,0.59333535,6929
493715,20.93850837,79.28191563,0.639919897,6930
493782,13.11601145,78.09704532,0.679270092,6931
493959,16.70010343,81.30822157,0.639010002,6932
493990,9.052116414,77.69541742,0.632661511,6933
494110,13.79080393,79.82648534,0.618187811,6934
494302,20.24050913,80.07281346,0.583910855,6935
494337,21.14340272,79.99776745,0.569804345,6936
494376,21.72623405,75.38963214,0.564194551,6937
494432,25.96692989,81.41173616,0.571419636,6938
494518,19.69481564,73.64162017,0.628640397,6939
494576,8.779900304,77.44068016,0.697538929,6940
494618,26.02494419,75.31578736,0.619995342,6941
494693,12.620875,80.167875,0.686824051,6942
494705,23.4385,74.0630625,0.637503356,6943
494749,23.45472952,71.2651363,0.439973706,6944
494754,13.66421215,79.51009313,0.666072604,6945
494786,9.686602273,76.46692753,0.707328371,6946
494903,24.24542275,81.64748783,0.530876529,6947
494909,18.53583658,79.32094018,0.646342956,6948
494964,20.77763796,77.62714515,0.630948885,6949
495008,13.79203586,78.12455777,0.599604619,6950
495027,17.88441992,79.54261719,0.639618216,6951
495300,18.67055837,75.49377335,0.662956696,6952
495326,15.28421064,80.08085272,0.656969543,6953
495348,14.41673832,76.63706784,0.632733916,6954
495469,16.95357294,77.02851596,0.652047028,6955
495577,22.10970595,87.66935548,0.545097586,6956
495774,8.18419563,93.52546951,0.560094166,6957
495822,18.8625,75.2994375,0.613499105,6958
495845,18.53627169,75.57956847,0.626806918,6959
495858,19.20903277,82.08675218,0.574269771,6960
495982,18.92846449,78.83869115,0.651530657,6961
495990,13.81337899,76.33326622,0.589849589,6962
496013,15.18472371,75.06038294,0.619651029,6963
496119,23.59121368,70.63979623,0.607259667,6964
496144,18.31035645,76.59222803,0.724396235,6965
496270,27.07905619,83.87649151,0.579247833,6966
496358,22.6172557,72.64566207,0.646368941,6967
496704,24.00031332,75.82378084,0.630564036,6968
496719,18.16866071,78.76801296,0.595342246,6969
496727,19.8310407,77.08911676,0.591090645,6970
496811,24.52029902,77.55777134,0.552760116,6971
496825,18.21094839,76.93946649,0.618301356,6972
496833,23.53552906,77.40040288,0.596507928,6973
496989,24.08507133,88.41202095,0.607695131,6974
497134,21.46773297,74.75153239,0.646661448,6975
497137,22.84440114,88.80970532,0.587444783,6976
497170,22.04374211,77.87336114,0.548353156,6977
497218,14.41560155,79.79000225,0.602370873,6978
497231,13.9615685,79.6696545,0.610324052,6979
497447,23.46687784,79.50600426,0.550574357,6980
497458,9.554671748,78.90344106,0.701231262,6981
497467,23.72393833,79.00796905,0.578475509,6982
497476,14.54909456,77.47860354,0.578252652,6983
497613,13.68308893,79.59250877,0.666072604,6984
497629,16.70611561,81.31223518,0.63326105,6985
497647,18.53152568,76.73860788,0.577305421,6986
497693,16.33807748,76.80077946,0.605830009,6987
498006,17.22835873,76.94487451,0.613653745,6988
498007,20.87572249,74.8214001,0.621676471,6989
498015,19.32352705,77.829779,0.597200783,6990
498054,16.48313094,75.75457104,0.639778467,6991
498127,23.90058152,71.16224409,0.566942135,6992
498142,23.39776542,88.24586267,0.622377618,6993
498186,13.95828983,78.25828081,0.568634752,6994
498206,10.71999315,78.85523048,0.724538502,6995
498391,23.46381807,73.87080052,0.571551503,6996
498443,13.10751685,76.18369442,0.607247847,6997
498489,25.43695678,74.74729182,0.617460521,6998
498512,13.64211898,76.94676004,0.620834678,6999
498596,23.77878314,79.87525189,0.507698812,7000
498688,18.21012696,78.77179543,0.644131346,7001
498727,22.78165649,70.8935959,0.704822083,7002
498785,21.6961399,69.54705,0.674220736,7003
498843,28.09561677,97.28878862,0.740751782,7004
498855,14.28451779,77.4276771,0.641029729,7005
498866,23.081875,68.7695,0.455640568,7006
498945,20.8804103,79.94775024,0.566442117,7007
499005,22.32460776,82.66225239,0.652734731,7008
499039,26.47206053,75.99343947,0.522172114,7009
499112,13.94941265,76.09969327,0.638752731,7010
499123,18.3800086,77.18259848,0.693499998,7011
499210,17.3367169,82.20429249,0.556429048,7012
499231,14.9227675,76.5206895,0.599480481,7013
499303,14.04812651,79.52906727,0.615185148,7014
499320,14.5204261,79.64213452,0.616349638,7015
499322,23.4822519,86.70875,0.572406644,7016
499346,17.01903639,79.93587946,0.659993361,7017
499404,9.555273469,76.45845153,0.738303387,7018
499483,13.66133727,78.29866977,0.630847803,7019
499744,25.7681736,75.61721098,0.639146345,7020
499890,16.47127261,75.91691923,0.616840857,7021
500009,18.71125025,77.93717755,0.59837617,7022
500066,18.72857048,77.4429359,0.626730494,7023
500174,22.95009489,74.07774976,0.562490264,7024
500275,21.01755184,86.84239583,0.554832305,7025
500516,10.9695863,76.92819272,0.735645223,7026
500549,14.18681816,79.99164411,0.612926346,7027
500610,20.21630726,76.18255482,0.598626646,7028
500618,15.12248121,74.98615857,0.653662308,7029
500680,14.25200277,77.7911743,0.578681084,7030
500682,26.44362128,84.4861939,0.604314741,7031
500768,19.63309858,72.82102666,0.654926006,7032
500804,20.27599878,77.01514157,0.654334292,7033
500835,17.96227421,78.16724209,0.598432284,7034
501139,15.35765857,76.42971518,0.657095806,7035
501164,12.50714275,79.47675076,0.591039978,7036
501266,21.03831966,86.8549551,0.554832305,7037
501306,25.93554448,85.3436573,0.611275101,7038
501330,22.75035293,77.13289947,0.591338823,7039
501338,22.48268413,86.06443654,0.561635608,7040
501341,21.06433762,85.72825121,0.616119094,7041
501353,15.45558091,76.03387149,0.620464858,7042
501598,8.998351899,78.19384471,0.677518856,7043
501738,11.72802928,79.27804863,0.631867141,7044
501896,34.20882189,74.61601835,0.717674206,7045
501993,12.96657074,76.14816709,0.699985233,7046
502102,13.02836537,76.86656668,0.590248885,7047
502117,18.45643281,76.11490959,0.621375951,7048
502139,16.61937051,76.65887151,0.64847661,7049
502164,15.40055171,78.6618002,0.594060556,7050
502228,26.83083496,94.20530843,0.581575259,7051
502316,13.14925583,77.1427396,0.66148594,7052
502466,8.138737371,93.46939768,0.589882427,7053
502576,14.72858821,79.67085383,0.593494814,7054
502640,17.95967907,83.3344122,0.65316611,7055
502726,21.22776848,81.12903745,0.576897473,7056
502751,15.67608785,74.78564508,0.671804514,7057
502819,22.93225,88.8760625,0.59358763,7058
502943,23.74953944,73.80601888,0.616454076,7059
502957,20.0865049,76.71745441,0.597981882,7060
502989,14.00250759,77.0579332,0.619298634,7061
503003,26.59426285,92.38566612,0.586671087,7062
503078,20.13138971,73.77605882,0.627929685,7063
503220,23.83139125,76.93848112,0.584406326,7064
503223,13.13966311,77.68983181,0.719051325,7065
503393,17.15710903,80.54615344,0.603921478,7066
503482,10.42190837,78.70902387,0.665045898,7067
503539,21.78071529,75.21059587,0.577129862,7068
503548,14.74720631,79.95786944,0.672201974,7069
503571,23.42308325,74.95579583,0.610160989,7070
503581,22.350375,69.1094375,0.571791835,7071
503611,20.93025732,74.30740381,0.697980783,7072
503617,9.844208333,79.08173817,0.628280128,7073
503708,18.3750119,77.57673859,0.610391193,7074
503728,34.84498214,74.80857164,0.567642296,7075
503791,8.477804752,77.84791581,0.652318225,7076
503951,9.380429124,76.45972294,0.688985484,7077
503955,24.04482529,88.08333915,0.60334706,7078
503998,23.28720048,69.36330769,0.528735733,7079
504299,11.583625,79.4765,0.730373483,7080
504393,14.24405096,78.05096019,0.572425974,7081
504435,17.93945767,78.66916135,0.599818619,7082
504488,29.00464289,95.906075,0.719350341,7083
504495,19.0079052,82.00844728,0.636584637,7084
504535,12.81882806,80.19271684,0.694540058,7085
504545,12.2829021,78.89613165,0.635561022,7086
504821,16.58830221,81.29583233,0.684789953,7087
504841,17.366259,74.424727,0.657154998,7088
504864,20.73671127,75.92948431,0.634971314,7089
504874,15.36948258,73.98176692,0.791333492,7090
504909,28.11630926,92.95053194,,7091
